"Phenotype","Pathway_ID","Pathway_Name","KEGG_Gene_ID","Gene","Source"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:6199","RPS6KB2; ribosomal protein S6 kinase B2 [KO:K04688] [EC:2.7.11.1]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:4087","SMAD2; SMAD family member 2 [KO:K04500]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:4088","SMAD3; SMAD family member 3 [KO:K23605]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:4089","SMAD4; SMAD family member 4 [KO:K04501]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:6654","SOS1; SOS Ras/Rac guanine nucleotide exchange factor 1 [KO:K03099]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:6655","SOS2; SOS Ras/Rho guanine nucleotide exchange factor 2 [KO:K03099]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:6932","TCF7; transcription factor 7 [KO:K02620]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:83439","TCF7L1; transcription factor 7 like 1 [KO:K04490]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:6934","TCF7L2; transcription factor 7 like 2 [KO:K04491]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:7039","TGFA; transforming growth factor alpha [KO:K08774]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:7040","TGFB1; transforming growth factor beta 1 [KO:K13375]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:7042","TGFB2; transforming growth factor beta 2 [KO:K13376]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:7043","TGFB3; transforming growth factor beta 3 [KO:K13377]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:7046","TGFBR1; transforming growth factor beta receptor 1 [KO:K04674] [EC:2.7.11.30]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:7048","TGFBR2; transforming growth factor beta receptor 2 [KO:K04388] [EC:2.7.11.30]","KEGG"
"cancer","hsa05210","Colorectal cancer - Homo sapiens (human)","hsa:7157","TP53; tumor protein p53 [KO:K04451]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:207","AKT1; AKT serine/threonine kinase 1 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:208","AKT2; AKT serine/threonine kinase 2 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:10000","AKT3; AKT serine/threonine kinase 3 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:369","ARAF; A-Raf proto-oncogene","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:9459","ARHGEF6; Rac/Cdc42 guanine nucleotide exchange factor 6 [KO:K05729]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:572","BAD; BCL2 associated agonist of cell death [KO:K02158]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:578","BAK1; BCL2 antagonist/killer 1 [KO:K14021]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:581","BAX; BCL2 associated X","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:598","BCL2L1; BCL2 like 1 [KO:K04570]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:673","BRAF; B-Raf proto-oncogene","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:675","BRCA2; BRCA2 DNA repair associated [KO:K08775]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:842","CASP9; caspase 9 [KO:K04399] [EC:3.4.22.62]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:595","CCND1; cyclin D1 [KO:K04503]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:998","CDC42; cell division cycle 42 [KO:K04393]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:1019","CDK4; cyclin dependent kinase 4 [KO:K02089] [EC:2.7.11.22]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:1021","CDK6; cyclin dependent kinase 6 [KO:K02091] [EC:2.7.11.22]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:1026","CDKN1A; cyclin dependent kinase inhibitor 1A [KO:K06625]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:1029","CDKN2A; cyclin dependent kinase inhibitor 2A [KO:K06621]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:1147","CHUK; component of inhibitor of nuclear factor kappa B kinase complex [KO:K04467] [EC:2.7.11.10]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:1643","DDB2; damage specific DNA binding protein 2 [KO:K10140]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:1869","E2F1; E2F transcription factor 1 [KO:K17454]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:1870","E2F2; E2F transcription factor 2 [KO:K09389]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:1871","E2F3; E2F transcription factor 3 [KO:K06620]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:1950","EGF; epidermal growth factor [KO:K04357]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:1956","EGFR; epidermal growth factor receptor [KO:K04361] [EC:2.7.10.1]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:2064","ERBB2; erb-b2 receptor tyrosine kinase 2 [KO:K05083] [EC:2.7.10.1]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:1647","GADD45A; growth arrest and DNA damage inducible alpha [KO:K04402]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:4616","GADD45B; growth arrest and DNA damage inducible beta [KO:K04402]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:10912","GADD45G; growth arrest and DNA damage inducible gamma [KO:K04402]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:3551","IKBKB; inhibitor of nuclear factor kappa B kinase subunit beta [KO:K07209] [EC:2.7.11.10]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:8517","IKBKG; inhibitor of nuclear factor kappa B kinase regulatory subunit gamma [KO:K07210]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:3716","JAK1; Janus kinase 1 [KO:K11217] [EC:2.7.10.2]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:3845","KRAS; KRAS proto-oncogene","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5604","MAP2K1; mitogen-activated protein kinase kinase 1 [KO:K04368] [EC:2.7.12.2]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5594","MAPK1; mitogen-activated protein kinase 1 [KO:K04371] [EC:2.7.11.24]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5602","MAPK10; mitogen-activated protein kinase 10 [KO:K04440] [EC:2.7.11.24]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5595","MAPK3; mitogen-activated protein kinase 3 [KO:K04371] [EC:2.7.11.24]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5599","MAPK8; mitogen-activated protein kinase 8 [KO:K04440] [EC:2.7.11.24]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5601","MAPK9; mitogen-activated protein kinase 9 [KO:K04440] [EC:2.7.11.24]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:2475","MTOR; mechanistic target of rapamycin kinase [KO:K07203] [EC:2.7.11.1]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:4790","NFKB1; nuclear factor kappa B subunit 1 [KO:K02580]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:110117499","P3R3URF-PIK3R3; P3R3URF-PIK3R3 readthrough [KO:K02649]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5290","PIK3CA; phosphatidylinositol-4","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5291","PIK3CB; phosphatidylinositol-4","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5293","PIK3CD; phosphatidylinositol-4","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5295","PIK3R1; phosphoinositide-3-kinase regulatory subunit 1 [KO:K02649]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5296","PIK3R2; phosphoinositide-3-kinase regulatory subunit 2 [KO:K02649]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:8503","PIK3R3; phosphoinositide-3-kinase regulatory subunit 3 [KO:K02649]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5337","PLD1; phospholipase D1 [KO:K01115] [EC:3.1.4.4]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5338","PLD2; phospholipase D2 [KO:K01115] [EC:3.1.4.4]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:51426","POLK; DNA polymerase kappa [KO:K03511] [EC:2.7.7.7]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5879","RAC1; Rac family small GTPase 1 [KO:K04392]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5880","RAC2; Rac family small GTPase 2 [KO:K07860]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5881","RAC3; Rac family small GTPase 3 [KO:K07861]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5888","RAD51; RAD51 recombinase [KO:K04482]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5894","RAF1; Raf-1 proto-oncogene","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5898","RALA; RAS like proto-oncogene A [KO:K07834]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5899","RALB; RAS like proto-oncogene B [KO:K07835]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:10928","RALBP1; ralA binding protein 1 [KO:K08773]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5900","RALGDS; ral guanine nucleotide dissociation stimulator [KO:K08732]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5925","RB1; RB transcriptional corepressor 1 [KO:K06618]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:5970","RELA; RELA proto-oncogene","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:6198","RPS6KB1; ribosomal protein S6 kinase B1 [KO:K04688] [EC:2.7.11.1]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:6199","RPS6KB2; ribosomal protein S6 kinase B2 [KO:K04688] [EC:2.7.11.1]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:4087","SMAD2; SMAD family member 2 [KO:K04500]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:4088","SMAD3; SMAD family member 3 [KO:K23605]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:4089","SMAD4; SMAD family member 4 [KO:K04501]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:6772","STAT1; signal transducer and activator of transcription 1 [KO:K11220]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:6774","STAT3; signal transducer and activator of transcription 3 [KO:K04692]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:7039","TGFA; transforming growth factor alpha [KO:K08774]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:7040","TGFB1; transforming growth factor beta 1 [KO:K13375]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:7042","TGFB2; transforming growth factor beta 2 [KO:K13376]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:7043","TGFB3; transforming growth factor beta 3 [KO:K13377]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:7046","TGFBR1; transforming growth factor beta receptor 1 [KO:K04674] [EC:2.7.11.30]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:7048","TGFBR2; transforming growth factor beta receptor 2 [KO:K04388] [EC:2.7.11.30]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:7157","TP53; tumor protein p53 [KO:K04451]","KEGG"
"cancer","hsa05212","Pancreatic cancer - Homo sapiens (human)","hsa:7422","VEGFA; vascular endothelial growth factor A [KO:K05448]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:207","AKT1; AKT serine/threonine kinase 1 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:208","AKT2; AKT serine/threonine kinase 2 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:10000","AKT3; AKT serine/threonine kinase 3 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:324","APC; APC regulator of WNT signaling pathway [KO:K02085]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:10297","APC2; APC regulator of WNT signaling pathway 2 [KO:K02085]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:369","ARAF; A-Raf proto-oncogene","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:8312","AXIN1; axin 1 [KO:K02157]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:8313","AXIN2; axin 2 [KO:K04385]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:572","BAD; BCL2 associated agonist of cell death [KO:K02158]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:578","BAK1; BCL2 antagonist/killer 1 [KO:K14021]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:581","BAX; BCL2 associated X","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:673","BRAF; B-Raf proto-oncogene","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:842","CASP9; caspase 9 [KO:K04399] [EC:3.4.22.62]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:595","CCND1; cyclin D1 [KO:K04503]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:999","CDH1; cadherin 1 [KO:K05689]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:1026","CDKN1A; cyclin dependent kinase inhibitor 1A [KO:K06625]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:1495","CTNNA1; catenin alpha 1 [KO:K05691]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:1496","CTNNA2; catenin alpha 2 [KO:K05691]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:29119","CTNNA3; catenin alpha 3 [KO:K05691]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:1499","CTNNB1; catenin beta 1 [KO:K02105]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:1643","DDB2; damage specific DNA binding protein 2 [KO:K10140]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:1950","EGF; epidermal growth factor [KO:K04357]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:1956","EGFR; epidermal growth factor receptor [KO:K04361] [EC:2.7.10.1]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:2002","ELK1; ETS transcription factor ELK1 [KO:K04375]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:2064","ERBB2; erb-b2 receptor tyrosine kinase 2 [KO:K05083] [EC:2.7.10.1]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:2309","FOXO3; forkhead box O3 [KO:K09408]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:1647","GADD45A; growth arrest and DNA damage inducible alpha [KO:K04402]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:4616","GADD45B; growth arrest and DNA damage inducible beta [KO:K04402]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:10912","GADD45G; growth arrest and DNA damage inducible gamma [KO:K04402]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:2885","GRB2; growth factor receptor bound protein 2 [KO:K04364]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:2932","GSK3B; glycogen synthase kinase 3 beta [KO:K03083] [EC:2.7.11.26]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:3265","HRAS; HRas proto-oncogene","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:3611","ILK; integrin linked kinase [KO:K06272] [EC:2.7.11.1]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:3845","KRAS; KRAS proto-oncogene","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:51176","LEF1; lymphoid enhancer binding factor 1 [KO:K04492]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:5604","MAP2K1; mitogen-activated protein kinase kinase 1 [KO:K04368] [EC:2.7.12.2]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:5605","MAP2K2; mitogen-activated protein kinase kinase 2 [KO:K04369] [EC:2.7.12.2]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:5594","MAPK1; mitogen-activated protein kinase 1 [KO:K04371] [EC:2.7.11.24]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:5595","MAPK3; mitogen-activated protein kinase 3 [KO:K04371] [EC:2.7.11.24]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:4292","MLH1; mutL homolog 1 [KO:K08734]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:4609","MYC; MYC proto-oncogene","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:4893","NRAS; NRAS proto-oncogene","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:110117499","P3R3URF-PIK3R3; P3R3URF-PIK3R3 readthrough [KO:K02649]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:5170","PDPK1; 3-phosphoinositide dependent protein kinase 1 [KO:K06276] [EC:2.7.11.1]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:5290","PIK3CA; phosphatidylinositol-4","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:5291","PIK3CB; phosphatidylinositol-4","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:5293","PIK3CD; phosphatidylinositol-4","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:5295","PIK3R1; phosphoinositide-3-kinase regulatory subunit 1 [KO:K02649]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:5296","PIK3R2; phosphoinositide-3-kinase regulatory subunit 2 [KO:K02649]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:8503","PIK3R3; phosphoinositide-3-kinase regulatory subunit 3 [KO:K02649]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:51426","POLK; DNA polymerase kappa [KO:K03511] [EC:2.7.7.7]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:5728","PTEN; phosphatase and tensin homolog [KO:K01110] [EC:3.1.3.16 3.1.3.48 3.1.3.67]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:5894","RAF1; Raf-1 proto-oncogene","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:6654","SOS1; SOS Ras/Rac guanine nucleotide exchange factor 1 [KO:K03099]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:6655","SOS2; SOS Ras/Rho guanine nucleotide exchange factor 2 [KO:K03099]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:6932","TCF7; transcription factor 7 [KO:K02620]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:83439","TCF7L1; transcription factor 7 like 1 [KO:K04490]","KEGG"
"cancer","hsa05213","Endometrial cancer - Homo sapiens (human)","hsa:6934","TCF7L2; transcription factor 7 like 2 [KO:K04491]","KEGG"
